tourney_name,winner_name,loser_name,minutes
Wimbledon,Paul Haarhuis,Jason Stoltenberg,194.0
Wimbledon,John McEnroe,Pat Cash,249.0
Wimbledon,David Wheaton,Todd Martin,198.0
Wimbledon,Guy Forget,Anders Jarryd,198.0
Wimbledon,Boris Becker,Martin Damm Sr,209.0
Wimbledon,Luis Herrera,Shuzo Matsuoka,225.0
Wimbledon,Christian Saceanu,Cedric Pioline,200.0
Wimbledon,Jakob Hlasek,Petr Korda,255.0
Wimbledon,Pete Sampras,Todd Woodbridge,187.0
Wimbledon,Grant Stafford,Patrick McEnroe,181.0
Wimbledon,Jeremy Bates,Thierry Champion,236.0
Wimbledon,Boris Becker,Bryan Shelton,205.0
Wimbledon,Arnaud Boetsch,Richard Krajicek,201.0
Wimbledon,Wally Masur,Brad Gilbert,225.0
Wimbledon,Guy Forget,Jeremy Bates,228.0
Wimbledon,Boris Becker,Wayne Ferreira,187.0
Wimbledon,Andre Agassi,Boris Becker,187.0
Washington,Kevin Curren,Alexander Mronz,184.0
Hilversum,Bart Wuyts,Claudio Mezzadri,186.0
Hilversum,Jordi Arrese,Lars Jonsson,184.0
Kitzbuhel,Marcelo Filippini,Luiz Mattar,200.0
Prague,Massimo Cierro,Vaclav Roubicek,207.0
New Haven,John McEnroe,Thierry Guardiola,192.0
Umag,Claudio Mezzadri,Marcos Aurelio Gorriz,192.0
US Open,Jim Courier,Alex Obrien,200.0
US Open,Gianluca Pozzi,Amos Mansdorf,189.0
US Open,Stefano Pescosolido,German Lopez,207.0
US Open,Patrik Kuhnen,Cristiano Caratti,215.0
US Open,Emilio Sanchez,Petr Korda,210.0
US Open,Javier Sanchez,Markus Naewie,190.0
US Open,Henrik Holm,Jacco Eltingh,201.0
US Open,Ivan Lendl,Jaime Yzaga,263.0
US Open,Richard Krajicek,Francisco Clavet,185.0
US Open,Jonas Svensson,Nicklas Kulti,212.0
US Open,Cedric Pioline,Todd Witsken,184.0
US Open,Omar Camporese,Scott Davis,197.0
US Open,Brad Gilbert,Michael Stich,232.0
US Open,Emilio Sanchez,Chris Pridham,182.0
US Open,Wally Masur,Jonathan Stark,215.0
US Open,Arnaud Boetsch,Jeff Tarango,184.0
US Open,Richard Krajicek,Gabriel Markus,190.0
US Open,Jim Courier,Cedric Pioline,202.0
US Open,Pete Sampras,Todd Martin,221.0
US Open,Brad Gilbert,Tommy Ho,225.0
US Open,Emilio Sanchez,Javier Sanchez,200.0
US Open,Malivai Washington,Henri Leconte,195.0
US Open,Boris Becker,Carl Uwe Steeb,199.0
US Open,Pete Sampras,Guy Forget,189.0
US Open,Alexander Volkov,Brad Gilbert,194.0
US Open,Michael Chang,Malivai Washington,214.0
US Open,Ivan Lendl,Boris Becker,301.0
US Open,Stefan Edberg,Richard Krajicek,260.0
US Open,Jim Courier,Andre Agassi,227.0
US Open,Michael Chang,Wayne Ferreira,256.0
US Open,Stefan Edberg,Ivan Lendl,243.0
US Open,Stefan Edberg,Michael Chang,326.0
Brisbane,Patrick Baur,Andrew Kratzmann,182.0
Tel Aviv,Joao Cunha Silva,Brian Devening,187.0
Tel Aviv,Marcos Aurelio Gorriz,Andrei Chesnokov,183.0
Tel Aviv,Gilad Bloom,Jimmy Connors,190.0
Madrid Masters,Rafael Nadal,Ivan Ljubicic,233.0
Gstaad,Andreas Seppi,Stefan Koubek,200.0
Gstaad,Stan Wawrinka,Razvan Sabau,198.0
Amersfoort,Agustin Calleri,Victor Hanescu,256.0
Kitzbuhel,Nicolas Massu,Stefan Koubek,198.0
Kitzbuhel,Nicolas Massu,Nicolas Lapentti,201.0
Stuttgart,Gilles Simon,Albert Montanes,204.0
Adelaide,Olivier Rochus,Nicolas Kiefer,187.0
Paris Masters,Tomas Berdych,Ivan Ljubicic,182.0
Miami Masters,Roger Federer,Rafael Nadal,223.0
Monte Carlo Masters,Rafael Nadal,Guillermo Coria,189.0
Hamburg Masters,Juan Ignacio Chela,Thomas Johansson,193.0
Rome Masters,Rafael Nadal,Guillermo Coria,314.0
Barcelona,Radek Stepanek,Guillermo Canas,190.0
Moscow,Igor Andreev,Nicolas Kiefer,194.0
Buenos Aires,Felix Mantilla,Marc Lopez,206.0
Roland Garros,Janko Tipsarevic,Dominik Hrbaty,260.0
Roland Garros,Fernando Vicente,Hugo Armando,236.0
Roland Garros,Davide Sanguinetti,Thierry Ascione,198.0
Roland Garros,Hyung Taik Lee,Alex Calatrava,275.0
Roland Garros,Olivier Rochus,Guillermo Garcia Lopez,225.0
Roland Garros,Jan Hernych,Fabrice Santoro,221.0
Roland Garros,Paul Henri Mathieu,Feliciano Lopez,186.0
Roland Garros,Stan Wawrinka,Nicolas Massu,187.0
Roland Garros,Carlos Moya,Robin Vik,184.0
Roland Garros,Luis Horna,Tim Henman,190.0
Roland Garros,Nikolay Davydenko,Olivier Rochus,186.0
Roland Garros,David Sanchez,Thomas Johansson,223.0
Roland Garros,Nicolas Kiefer,Arnaud Clement,235.0
Roland Garros,Stan Wawrinka,James Blake,222.0
Roland Garros,Jose Acasuso,Andy Roddick,201.0
Roland Garros,Carlos Moya,Fernando Vicente,231.0
Roland Garros,Sebastien Grosjean,Radek Stepanek,241.0
Roland Garros,Marat Safin,Juan Carlos Ferrero,226.0
Roland Garros,Nicolas Kiefer,Igor Andreev,234.0
Roland Garros,Guillermo Canas,Paul Henri Mathieu,304.0
Roland Garros,Victor Hanescu,David Nalbandian,207.0
Roland Garros,Rafael Nadal,Sebastien Grosjean,191.0
Roland Garros,David Ferrer,Gaston Gaudio,245.0
Roland Garros,Nikolay Davydenko,Guillermo Coria,186.0
Roland Garros,Tommy Robredo,Marat Safin,230.0
Roland Garros,Nikolay Davydenko,Tommy Robredo,198.0
Roland Garros,Mariano Puerta,Guillermo Canas,215.0
Roland Garros,Mariano Puerta,Nikolay Davydenko,209.0
Roland Garros,Rafael Nadal,Mariano Puerta,204.0
Wimbledon,Nicolas Kiefer,Julien Benneteau,250.0
Wimbledon,Taylor Dent,Dick Norman,202.0
Wimbledon,Tomas Berdych,Antony Dupuis,195.0
Wimbledon,Danai Udomchoke,Stefan Koubek,229.0
Wimbledon,Feliciano Lopez,Bjorn Phau,213.0
Wimbledon,Fabrice Santoro,Stan Wawrinka,198.0
Wimbledon,Yen Hsun Lu,Arnaud Clement,192.0
Wimbledon,Tim Henman,Jarkko Nieminen,211.0
Wimbledon,Victor Hanescu,Kenneth Carlsen,224.0
Wimbledon,Sebastien Grosjean,Michael Llodra,219.0
Wimbledon,Igor Andreev,Robin Soderling,181.0
Wimbledon,Daniele Bracciali,Ivo Karlovic,257.0
Wimbledon,Juan Carlos Ferrero,Hyung Taik Lee,216.0
Wimbledon,Justin Gimelstob,Nicolas Massu,208.0
Wimbledon,Janko Tipsarevic,Yen Hsun Lu,197.0
Wimbledon,Thomas Johansson,Andrei Pavel,188.0
Wimbledon,Dmitry Tursunov,Tim Henman,217.0
Wimbledon,Alexander Popp,Wayne Arthurs,249.0
Wimbledon,Novak Djokovic,Guillermo Garcia Lopez,248.0
Wimbledon,Guillermo Coria,Xavier Malisse,197.0
Wimbledon,Mikhail Youzhny,Jonas Bjorkman,195.0
Wimbledon,David Nalbandian,Andy Murray,193.0
Wimbledon,Lleyton Hewitt,Taylor Dent,182.0
Wimbledon,Sebastien Grosjean,Dmitry Tursunov,208.0
US Open,Andy Murray,Andrei Pavel,192.0
US Open,Jose Acasuso,Luis Horna,220.0
US Open,David Ferrer,Agustin Calleri,251.0
US Open,Novak Djokovic,Gael Monfils,237.0
US Open,Jarkko Nieminen,Karol Beck,194.0
US Open,Robin Soderling,Juan Ignacio Chela,183.0
US Open,Stan Wawrinka,Rajeev Ram,234.0
US Open,Richard Gasquet,Alberto Martin,181.0
US Open,Cyril Saulnier,Janko Tipsarevic,207.0
US Open,Ivo Karlovic,Mardy Fish,189.0
US Open,Scoville Jenkins,George Bastl,269.0
US Open,Arnaud Clement,Andy Murray,241.0
US Open,Nicolas Kiefer,Radek Stepanek,209.0
US Open,Novak Djokovic,Mario Ancic,207.0
US Open,Stan Wawrinka,Mariano Puerta,198.0
US Open,Nicolas Kiefer,Arnaud Clement,187.0
US Open,Davide Sanguinetti,Paradorn Srichaphan,263.0
US Open,Lleyton Hewitt,Taylor Dent,200.0
US Open,Dominik Hrbaty,David Ferrer,187.0
US Open,Fernando Verdasco,Novak Djokovic,184.0
US Open,Richard Gasquet,Ivan Ljubicic,227.0
US Open,Robby Ginepri,Tommy Haas,198.0
US Open,Tommy Robredo,Sebastien Grosjean,201.0
US Open,Guillermo Coria,Nicolas Massu,272.0
US Open,Robby Ginepri,Guillermo Coria,181.0
St. Petersburg,Kenneth Carlsen,Sergiy Stakhovsky,186.0
Australian Open,Sargis Sargsian,David Sanchez,198.0
Australian Open,Olivier Rochus,Nicolas Kiefer,213.0
Australian Open,Mardy Fish,Juan Monaco,203.0
Australian Open,Thomas Johansson,Peter Luczak,198.0
Australian Open,Agustin Calleri,Max Mirnyi,199.0
Australian Open,Fernando Gonzalez,Jose Acasuso,198.0
Australian Open,Santiago Ventura,Alex Calatrava,224.0
Australian Open,David Nalbandian,David Ferrer,225.0
Australian Open,Bobby Reynolds,Nicolas Almagro,190.0
Australian Open,Gregory Carraz,Paul Henri Mathieu,206.0
Australian Open,Radek Stepanek,Vincent Spadea,213.0
Australian Open,Jean Rene Lisnard,Oliver Marach,285.0
Australian Open,Nicolas Massu,Antony Dupuis,230.0
Australian Open,Karol Beck,Tommy Haas,212.0
Australian Open,Thomas Johansson,Agustin Calleri,195.0
Australian Open,Guillermo Coria,Ricardo Mello,237.0
Australian Open,Rafael Nadal,Mikhail Youzhny,217.0
Australian Open,Radek Stepanek,Jan Hernych,209.0
Australian Open,Jean Rene Lisnard,Sebastien Grosjean,208.0
Australian Open,Joachim Johansson,Feliciano Lopez,238.0
Australian Open,Olivier Rochus,Karol Beck,188.0
Australian Open,Dominik Hrbaty,Gaston Gaudio,261.0
Australian Open,Thomas Johansson,Kevin Kim,193.0
Australian Open,David Nalbandian,Fernando Gonzalez,191.0
Australian Open,Marat Safin,Olivier Rochus,222.0
Australian Open,David Nalbandian,Guillermo Coria,204.0
Australian Open,Lleyton Hewitt,Rafael Nadal,233.0
Australian Open,Lleyton Hewitt,David Nalbandian,245.0
Australian Open,Marat Safin,Roger Federer,268.0
Masters Cup,David Nalbandian,Roger Federer,273.0
Ho Chi Minh City,Alexander Waske,Raemon Sluiter,186.0
Tunis CH,Jurgen Zopp,Adrian Menendez Maceiras,190.0
Banja Luka CH,Ivan Sergeyev,Dusan Lajovic,186.0
Busan CH,John Millman,Tsung Hua Yang,198.0
Ostrava CH,Guillaume Rufin,Marcin Gawron,210.0
San Luis Potosi CH,Ruben Ramirez Hidalgo,Agustin Velotti,191.0
Noumea CH,Michael Russell,Amir Weintraub,215.0
Medellin CH,Paolo Lorenzi,Leonardo Mayer,181.0
Kitzbuhel,Dennis Novak,Mateusz Kowalczyk,232.0
Kitzbuhel,Marius Copil,Riccardo Bellotti,187.0
Basel,Lukasz Kubot,Matthias Bachinger,201.0
Sacramento CH,Rik De Voest,Rhyne Williams,193.0
Santiago CH,Leonardo Kirche,Blaz Kavcic,246.0
Blumenau CH,Leonardo Kirche,Tiago Fernandes,197.0
Blumenau CH,Rogerio Dutra Silva,Enrico Burzi,207.0
Blumenau CH,James Duckworth,Leonardo Kirche,198.0
Blumenau CH,Antonio Veic,Blaz Kavcic,185.0
Milan CH,Walter Trusendi,Damir Dzumhur,187.0
Milan CH,Martin Alund,Nikola Ciric,196.0
Penza CH,Illya Marchenko,Laurent Recouderc,185.0
Como CH,Julian Reister,Pavol Cervenak,181.0
Marrakech CH,Andrey Kuznetsov,Marc Gicquel,182.0
Miami Masters,Roberto Bautista Agut,Paolo Lorenzi,183.0
Umag,Bastian Trinker,Simone Vagnozzi,205.0
Samarkand CH,Adrian Sikora,Hans Podlipnik Castillo,212.0
Geneva CH,Henri Laaksonen,Rik De Voest,184.0
Caltanissetta CH,Dominik Meffert,Antonio Veic,202.0
Rome2 CH,Rhyne Williams,Adrian Menendez Maceiras,190.0
Rome2 CH,Thomas Fabbiano,Guillaume Rufin,191.0
Pereira CH,Ruben Ramirez Hidalgo,Robert Farah,182.0
Savannah CH,Michael Lammer,Daniel Kosakowski,201.0
Buenos Aires,Facundo Arguello,Maximo Gonzalez,199.0
Roland Garros,Ivo Minar,Andrey Golubev,200.0
Roland Garros,Federico Delbonis,Tim Smyczek,183.0
Wimbledon,Adrian Menendez Maceiras,Jan Hernych,200.0
Wimbledon,Marco Trungelliti,Nikola Ciric,183.0
Wimbledon,Inigo Cervantes Huegun,Marco Trungelliti,189.0
Wimbledon,Adrian Menendez Maceiras,Ivan Navarro,187.0
Wimbledon,Guillaume Rufin,Jonathan Dasnieres De Veigy,259.0
Wimbledon,Michael Russell,Yuichi Sugita,224.0
Wimbledon,Florent Serra,Matteo Viola,227.0
Wimbledon,Ryan Sweeting,Peter Torebko,201.0
Wimbledon,Inigo Cervantes Huegun,Erik Chvojka,249.0
Guayaquil CH,Marco Trungelliti,Facundo Bagnis,211.0
Guayaquil CH,Paolo Lorenzi,Ruben Ramirez Hidalgo,247.0
Prostejov CH,Flavio Cipolla,Jaroslav Pospisil,181.0
US Open,Tsung Hua Yang,Marc Gicquel,185.0
US Open,Hiroki Moriya,Daniel Kosakowski,215.0
Australian Open,James Ward,Inigo Cervantes Huegun,184.0
Australian Open,Matteo Viola,Dusan Lajovic,191.0
Australian Open,Simone Bolelli,Michael Lammer,215.0
Australian Open,Gianluca Naso,Matt Reid,194.0
Australian Open,Guillaume Rufin,Sebastian Rieschick,202.0
Australian Open,Jurgen Zopp,Mathieu Rodrigues,199.0
Lexington CH,Jamie Baker,Rhyne Williams,191.0
Lexington CH,James Duckworth,Daniel King Turner,200.0
Salinas CH,Augustin Gensse,Daniele Giorgini,194.0
Orbetello CH,Alessio Di Mauro,Walter Trusendi,184.0
Marburg CH,Mischa Zverev,Daniel Gimeno Traver,183.0
Pingguo CH,Denys Molchanov,Ze Zhang,195.0
Guadalajara CH,Paolo Lorenzi,Erik Chvojka,200.0
Nottingham2 CH,Karol Beck,Jerzy Janowicz,181.0
Ningbo CH,Zhe Li,Jimmy Wang,211.0
Campinas CH,Leonardo Kirche,Thiago Alves,197.0
Florianopolis CH,Wayne Odesnik,Leonardo Kirche,195.0
Florianopolis CH,Nikola Mektic,Tiago Fernandes,186.0
Mersin CH,Javier Marti,Victor Crivoi,204.0
Timisoara CH,Jordi Samper Montana,Dino Marcan,209.0
Bercuit CH,Pavol Cervenak,Steve Darcis,184.0
Lima CH,Andres Molteni,Andrea Collarini,206.0
Belem CH,Hans Podlipnik Castillo,John Peers,199.0
Marbella CH,Jordi Samper Montana,Adrian Menendez Maceiras,216.0
Binghamton CH,Daniel King Turner,Miguel Gallardo Valles,191.0
Tallahassee CH,Daniel Kosakowski,Stefan Seifert,207.0
Brasov CH,Boris Pashanski,Victor Hanescu,214.0
Sao Paulo CH,Jozef Kovalik,Augusto Laranja,219.0
Seville CH,Tommy Robredo,Inigo Cervantes Huegun,202.0
San Marino CH,Leonardo Kirche,Marek Michalicka,202.0
San Marino CH,Simone Bolelli,Albert Montanes,198.0
Australian Open,Duck Hee Lee,Alessandro Giannessi,184.0
Australian Open,Yannick Maden,Maximilian Marterer,190.0
Australian Open,Jozef Kovalik,Luke Saville,190.0
Buenos Aires,Pedro Martinez,Attila Balazs,184.0
Rome Masters,Mikhail Kukushkin,Elias Ymer,181.0
Rome Masters,Mikael Ymer,Marcos Giron,200.0
Rome Masters,Andrej Martin,Daniel Elahi Galan,217.0
Burnie CH,Jason Kubler,Blaz Kavcic,197.0
Punta Del Este CH,Felipe Meligeni Alves,Genaro Alberto Olivieri,186.0
Bengaluru CH,Mohamed Safwat,Matthew Ebden,187.0
Drummondville CH,Ricardo Rodriguez,Ilya Tiraspolsky,191.0
Potchefstroom CH,Fabien Reboul,Gerhardt Marius Becker,191.0
Prague CH,Jay Clarke,Dmitry Popko,183.0
Ostrava CH,Zdenek Kolar,Dmitry Popko,183.0
Ostrava CH,Michael Vrbensky,Adrian Menendez Maceiras,190.0
Iasi CH,Adrian Menendez Maceiras,Arthur Rinderknech,200.0
Forli CH,Guilherme Clezar,Federico Coria,199.0
Forli CH,Alexander Ritschard,Dayne Kelly,188.0
Biella CH,Carlos Alcaraz,Juan Pablo Varillas,187.0
Marbella CH,Vit Kopriva,Federico Gaio,186.0
Marbella CH,Jaume Munar,Riccardo Bonadio,183.0
Cary CH,Thomaz Bellucci,Mohamed Safwat,186.0
Cary CH,Patrick Kypson,Chun Hsin Tseng,190.0
Guayaquil CH,Oriol Roca Batalla,Federico Coria,227.0
Orlando CH,Christopher Eubanks,Denis Kudla,185.0
Orlando CH,Dmitry Popko,Zachary Svajda,184.0
Orlando CH,Stefan Kozlov,Kevin King,233.0
Orlando CH,Stefan Kozlov,Martin Damm,197.0
Campinas CH,Dmitry Popko,Thiago Agustin Tirante,192.0
Maia CH,Carlos Taberner,Duje Ajdukovic,186.0
Maia CH,Paolo Lorenzi,Michael Vrbensky,185.0
Indian Wells Masters,Pete Sampras,Petr Korda,189.0
Osaka,Andre Agassi,David Wheaton,202.0
Tokyo Outdoor,Brad Gilbert,Daniel Vacek,181.0
Monte Carlo Masters,Martin Damm Sr,Marcos Ondruska,195.0
Monte Carlo Masters,Andrea Gaudenzi,Richard Krajicek,181.0
Monte Carlo Masters,Andrei Medvedev,Jim Courier,201.0
Munich,Amos Mansdorf,Karsten Braasch,188.0
Coral Springs,Jamie Morgan,Fernando Meligeni,185.0
Florence,Gabriel Markus,Omar Camporese,183.0
Stuttgart Outdoor,Andrei Chesnokov,Richard Fromberg,191.0
Kitzbuhel,Roland Burtscher,Diego Nargiso,193.0
Kitzbuhel,Goran Ivanisevic,Fabrice Santoro,183.0
Bordeaux,Cedric Pioline,Gianluca Pozzi,182.0
Basel,Wayne Ferreira,Patrick McEnroe,182.0
Adelaide,Facundo Diaz Acosta,Yosuke Watanuki,196.0
Australian Open,Ryan Peniston,Elias Ymer,187.0
Australian Open,Pierre Hugues Herbert,Roman Andres Burruchaga,194.0
Australian Open,Kimmer Coppejans,Thiago Agustin Tirante,201.0
Australian Open,Jesper De Jong,Camilo Ugo Carabelli,198.0
Dallas,Illya Marchenko,Brandon Holt,185.0
Delray Beach,Nicolas Moreno De Alboran,Sho Shimabukuro,185.0
Buenos Aires,Camilo Ugo Carabelli,Hugo Dellien,189.0
Buenos Aires,Thiago Monteiro,Juan Manuel Cerundolo,183.0
Indian Wells Masters,Juncheng Shang,Yoshihito Nishioka,183.0
Monte Carlo Masters,Jaume Munar,Yannick Hanfmann,192.0
Barcelona,Nick Hardt,Hugo Dellien,182.0
Rome Masters,Mikhail Kukushkin,Cristian Garin,192.0
Nonthaburi 1 CH,Seong Chan Hong,Mark Lajal,181.0
Noumea CH,Hugo Gaston,Maxime Chazal,209.0
Oeiras 1 CH,Maks Kasnikowski,Adrian Andreev,186.0
Oeiras 1 CH,Samuel Vincent Ruggeri,Federico Iannaccone,185.0
Buenos Aires CH,Mateus Alves,Oleksii Krutykh,189.0
Oeiras 2 CH,Marius Copil,Alejandro Moro Canas,214.0
Oeiras 2 CH,Marius Copil,Adrian Andreev,190.0
Buenos Aires CH,Santiago Fa Rodriguez Taverna,Felix Gill,181.0
Buenos Aires CH,Damien Wenger,Carlos Taberner,217.0
Buenos Aires CH,Orlando Luz,Ernesto Escobedo,185.0
Indian Wells 1 CH,Stefan Kozlov,Ezekiel Clark,211.0
Nonthaburi 3 CH,Yan Bai,Nicolas Moreno De Alboran,197.0
Tenerife CH,Guy Den Ouden,August Holmgren,194.0
Punta Del Este CH,Roman Andres Burruchaga,Thiago Monteiro,196.0
Quimper CH,Arthur Rinderknech,Dimitar Kuzmanov,181.0
Burnie CH,Omar Jasika,Rinky Hijikata,182.0
Burnie CH,Shintaro Imai,Philip Sekulic,215.0
Burnie CH,Takuya Kumasaka,Corey Gaal,181.0
Cleveland CH,Stefan Kozlov,Strong Kirchheimer,201.0
Piracicaba CH,Daniel Dutra Da Silva,Santiago Fa Rodriguez Taverna,191.0
Piracicaba CH,Federico Agustin Gomez,Igor Gimenez,1274.0
Burnie 2 CH,Moerani Bouzige,Jesse Delaney,194.0
Chennai CH,Luca Nardi,Chun Hsin Tseng,183.0
Chennai CH,Enrico Dalla Valle,Alexey Zakharov,181.0
Bengaluru CH,Oriol Roca Batalla,Maks Kasnikowski,210.0
Glasgow CH,Steven Diez,Yshai Oliel,207.0
Manama CH,Marco Trungelliti,Aziz Dougaz,195.0
Tenerife 2 CH,Jozef Kovalik,Dimitar Kuzmanov,204.0
Kigali 1 CH,Stefan Kozlov,Daniel Cukierman,212.0
New Delhi CH,Tristan Boyer,Seong Chan Hong,209.0
Kigali 2 CH,Stefan Kozlov,Benjamin Lock,199.0
Santiago CH,Liam Draxl,Camilo Ugo Carabelli,191.0
Santiago CH,Juan Pablo Varillas,Francesco Passaro,212.0
Santiago CH,Liam Draxl,Philip Sekulic,222.0
Szekesfehervar CH,Daniel Michalski,Jonas Forejtek,193.0
Asuncion CH,Gustavo Heide,Joao Fonseca,195.0
Asuncion CH,Roman Andres Burruchaga,Adolfo Daniel Vallejo,181.0
Asuncion CH,Lorenzo Joaquin Rodriguez,Mariano Kestelboim,195.0
Zadar CH,Oleksii Krutykh,Sergi Perez Contri,181.0
Girona CH,Cristian Garin,Henrique Rocha,200.0
San Luis Potosi CH,Nicolas Mejia,Ernesto Escobedo,187.0
San Luis Potosi CH,Beibit Zhukayev,Elmar Ejupovic,202.0
San Luis Potosi CH,Christian Langmo,Gabi Adrian Boitan,182.0
Sao Leopoldo CH,Felipe Meligeni Alves,Matheus Pucinelli De Almeida,195.0
Sao Leopoldo CH,Juan Pablo Varillas,Lorenzo Joaquin Rodriguez,194.0
Barletta CH,Timofey Skatov,Andrea Guerrieri,214.0
Barletta CH,Matthew Dellavedova,Gabriele Pennaforti,203.0
Florianopolis CH,Geoffrey Blancaneaux,Paulo Andre Saraiva Dos Santos,207.0
Florianopolis CH,Daniel Dutra Da Silva,Gonzalo Villanueva,194.0
Florianopolis CH,Mateo Barreiros Reyes,Bruno Kuzuhara,213.0
Florianopolis CH,Paulo Andre Saraiva Dos Santos,Wilson Leite,201.0
Busan CH,Blake Ellis,Antoine Escoffier,185.0
Madrid CH,Mikhail Kukushkin,Albert Ramos,233.0
Sarasota CH,Thanasi Kokkinakis,Gabriel Diallo,209.0
Sarasota CH,Calvin Hemery,Juan Pablo Varillas,195.0
Sarasota CH,Felix Corwin,Garrett Johns,185.0
San Miguel De Tucuman CH,Felix Corwin,Ezequiel Simonit,186.0
San Miguel De Tucuman CH,Ignacio Carou,Tobias Franco,216.0
Tallahassee CH,Calvin Hemery,Alexander Ritschard,206.0
Tallahassee CH,Zizou Bergs,Clement Tabur,190.0
Concepcion CH,Jose Pereira,Alvaro Guillen Meza,219.0
Concepcion CH,Leonardo Aboian,Alexander Stater,182.0
Ostrava CH,Timofey Skatov,Daniel Rincon,183.0
Rome CH,Franco Agamenone,Gabriele Pennaforti,182.0
Shenzhen CH,James Mccabe,Tung Lin Wu,188.0
Shenzhen CH,Blake Ellis,Moez Echargui,190.0
Guangzhou CH,Maxime Cressy,Yuta Shimizu,189.0
Porto Alegre CH,Ergi Kirkin,Juan Bautista Torres,193.0
Porto Alegre CH,Daniel Dutra Da Silva,Goncalo Oliveira,199.0
Porto Alegre CH,Gonzalo Bueno,Alvaro Guillen Meza,186.0
Aix En Provence CH,Francisco Comesana,Mikhail Kukushkin,184.0
Francavilla Al Mare CH,Jacopo Berrettini,Alexis Galarneau,194.0
Francavilla Al Mare CH,Franco Agamenone,Marco Cecchinato,188.0
Prague CH,Gauthier Onclin,Oriol Roca Batalla,206.0
Prague CH,Jiri Vesely,Alejandro Moro Canas,193.0
Santos CH,Bruno Kuzuhara,Ergi Kirkin,186.0
Wuxi CH,Philip Sekulic,Remy Bertola,184.0
Oeiras CH,Tristan Boyer,Darwin Blanch,186.0
Tunis CH,Oriol Roca Batalla,Mark Lajal,187.0
Tunis CH,Martin Landaluce,Calvin Hemery,190.0
Turin CH,J J Wolf,Luca Nardi,193.0
Augsburg CH,Elmer Moller,Carlos Taberner,198.0
Augsburg CH,Luca Giacomini,Oleksii Krutykh,196.0
Skopje CH,Joel Schwaerzler,Gerard Campana Lee,184.0
Skopje CH,Alexander Weis,Nicolas Alvarez Varona,182.0
Skopje CH,Maks Kasnikowski,Orlando Luz,190.0
Kitzbuhel,Younes El Aynaoui,Michel Kratochvil,192.0
Kitzbuhel,Nicolas Massu,Albert Costa,213.0
Stuttgart,Tommy Robredo,Lars Burgsmuller,196.0
Tokyo,Cyril Saulnier,Justin Gimelstob,191.0
Memphis,Eric Taino,Kenneth Carlsen,185.0
Miami Masters,Franco Squillari,Mario Ancic,186.0
Miami Masters,Albert Costa,Roger Federer,192.0
Indian Wells Masters,Gustavo Kuerten,Rainer Schuettler,190.0
Hamburg Masters,Lleyton Hewitt,Arnaud Clement,216.0
Rome Masters,Albert Costa,Arnaud Clement,185.0
Barcelona,Arnaud Clement,Antony Dupuis,184.0
Doha,Fabrice Santoro,Christophe Rochus,184.0
Copenhagen,Jean Rene Lisnard,Gilles Muller,192.0
Halle,Karol Kucera,Yevgeny Kafelnikov,184.0
Halle,Arnaud Clement,Karol Kucera,203.0
Roland Garros,Lleyton Hewitt,Brian Vahaly,193.0
Roland Garros,Gustavo Kuerten,Marc Rosset,183.0
Roland Garros,Albert Costa,Sergio Roitman,218.0
Roland Garros,Fernando Vicente,Alexander Waske,182.0
Roland Garros,Sebastien Grosjean,Adrian Voinea,197.0
Roland Garros,Jarkko Nieminen,Nicolas Escude,187.0
Roland Garros,John Van Lottum,Dick Norman,188.0
Roland Garros,Vincent Spadea,Irakli Labadze,199.0
Roland Garros,Jean Rene Lisnard,Mariano Delfino,187.0
Roland Garros,Juan Ignacio Chela,Cyril Saulnier,207.0
Roland Garros,Mark Philippoussis,Alex Kim,185.0
Roland Garros,Nicolas Kiefer,Todd Larkham,223.0
Roland Garros,Attila Savolt,Andreas Vinciguerra,185.0
Roland Garros,Galo Blanco,Alex Corretja,188.0
Roland Garros,Lleyton Hewitt,Nikolay Davydenko,210.0
Roland Garros,Albert Costa,Radek Stepanek,218.0
Roland Garros,Nicolas Lapentti,Franco Squillari,184.0
Roland Garros,Tim Henman,Todd Martin,207.0
Roland Garros,Jarkko Nieminen,Julien Varlet,192.0
Roland Garros,Guillermo Coria,Nicolas Kiefer,190.0
Roland Garros,Attila Savolt,Mikhail Youzhny,259.0
Roland Garros,Flavio Saretta,Yevgeny Kafelnikov,235.0
Roland Garros,Xavier Malisse,Stefan Koubek,234.0
Roland Garros,Andre Agassi,Mario Ancic,193.0
Roland Garros,Tommy Robredo,Lleyton Hewitt,204.0
Roland Garros,Gustavo Kuerten,Gaston Gaudio,216.0
