tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-6284,Guadalajara CH,Hard,32,C,20170320,287,106266,,Q,Lloyd Glasspool,U,,GBR,23.3,111511,6,,Noah Rubin,R,175,USA,21.0,7-5 6-3,3,R16,58,12,3,56,37,30,11,11,0,1,3,3,54,25,16,17,10,2,5,415,103,187,301
1993-851,Dresden CH,Clay,32,C,19930510,12,101888,4,,Daniel Vacek,R,190,CZE,22.1,101862,,,Maurice Ruah,R,178,VEN,22.2,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,104,408,176,240
2023-7339,Fairfield CH,Hard,32,C,20231009,290,106328,,PR,Christian Harrison,R,178,USA,29.3,105815,7,,Tennys Sandgren,R,188,USA,32.1,5-7 6-0 6-3,3,R16,133,5,1,80,48,35,16,13,4,7,5,3,103,60,34,17,14,6,13,616,54,204,310
2011-854,Bergamo CH,Hard,32,C,20110207,30,104180,4,,Gilles Muller,L,193,LUX,27.7,105132,,,Jurgen Zopp,R,190,EST,22.8,6-4 7-6(3),3,SF,84,19,0,61,42,37,12,11,3,4,5,2,68,45,32,14,11,4,6,91,574,211,240
2024-2855,Girona CH,Clay,32,C,20240325,279,105671,,Q,Gastao Elias,R,178,POR,33.3,210136,,Alt,Mark Lajal,R,,EST,20.8,7-5 6-2,3,R32,102,7,1,63,39,32,14,10,6,6,4,7,72,34,23,17,10,9,12,313,174,196,307
2021-9477,Split 2 CH,Clay,32,C,20210412,253,200390,2,,Kacper Zuk,R,183,POL,22.2,106137,7,,Tristan Lamasine,R,183,FRA,28.1,7-6(4) 6-4,3,Q2,106,2,2,66,40,28,15,11,2,4,0,2,90,59,36,14,11,6,9,212,329,254,244
1988-487,Lins CH,Clay,32,C,19880801,281,100398,6,,Julio Goes,R,180,BRA,32.7,101341,,,Pablo Albano,R,178,ARG,21.3,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,255,,334,
2000-682,Armonk CH,Clay,32,C,20000515,7,101609,,WC,David Wheaton,R,193,USA,30.9,102198,,,Paul Kilderry,R,175,AUS,27.0,6-1 2-6 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,537,35,297,102
2008-3348,New Haven,Hard,48,A,20080817,723,104732,,,Phillip Simmonds,R,,USA,22.2,104812,4,,Scoville Jenkins,R,188,USA,21.9,6-3 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,755,21,196,204
1996-586,Lexington CH,Hard,32,C,19960729,12,102250,,,Emanuel Couto,R,183,POR,22.9,102881,4,,David Skoch,R,183,CZE,19.7,6-2 2-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,277,127,151,276
2017-5047,Bangkok  CH,Hard,32,C,20170102,272,104804,,,Amir Weintraub,R,188,ISR,30.2,104771,,,Yuuya Kibi,U,,JPN,30.4,6-3 6-4,3,R32,76,2,3,63,39,25,12,10,4,6,4,5,61,34,21,11,9,3,7,231,229,230,229
2014-1796,St. Brieuc CH,Hard,32,C,20140331,16,105539,2,,Evgeny Donskoy,R,185,RUS,23.8,106137,,WC,Tristan Lamasine,R,183,FRA,21.0,6-2 6-2,3,R32,63,1,0,42,32,23,8,8,3,4,3,1,51,29,13,10,8,6,11,111,531,504,69
2017-0670,Binghamton CH,Hard,32,C,20170724,253,105281,2,,Eric Quigley,U,185,USA,28.4,110740,6,,John Lamble,U,,USA,25.3,5-7 7-6(5) 6-2,3,Q2,143,9,4,98,66,50,21,16,5,6,4,5,115,65,46,28,16,9,11,417,97,874,17
2017-6590,Sibiu CH,Clay,32,C,20170918,280,134770,,,Casper Ruud,R,183,NOR,18.7,106324,,,Vaclav Safranek,R,185,CZE,23.3,6-1 3-0 RET,3,R32,31,2,2,25,11,10,10,5,0,0,0,0,31,20,7,6,5,1,5,139,414,203,266
2007-433,Las Vegas,Hard,32,A,20070226,9,103821,1,,Danai Udomchoke,R,173,THA,25.5,102887,7,,Ramon Delgado,R,185,PAR,30.2,6-2 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,83,488,150,294
1988-383,Graz CH,Hard,32,C,19880328,296,101233,2,,Alex Antonitsch,R,188,AUT,22.1,100835,,,Hans Dieter Beutel,R,185,GER,25.7,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,142,,297,
2006-3356,Busan CH,Hard,32,C,20061106,24,102834,2,,Paul Goldstein,R,178,USA,30.2,103646,,,Lars Uebel,R,180,GER,26.0,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,81,477,322,113
1999-550,Sofia CH,Clay,32,C,19990524,7,102600,,,David Miketa,R,183,CZE,23.9,103457,,,Petr Kralert,R,188,CZE,19.5,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,277,140,327,106
2015-1763,Genova CH,Clay,32,C,20150908,1,105077,1,,Albert Ramos,L,188,ESP,27.6,105916,,,Marton Fucsovics,R,188,HUN,23.5,6-2 6-0,3,R32,,0,1,42,26,19,10,7,1,1,2,1,45,29,14,4,7,4,9,58,836,200,244
2001-583,Manchester CH,Grass,32,C,20010716,22,102793,,Q,Fredrik Loven,R,,SWE,25.1,103325,,,Wesley Moodie,R,196,RSA,22.4,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,733,15,385,67
2018-7648,Budapest,Clay,32,A,20180423,251,132283,,,Lorenzo Sonego,R,191,ITA,22.9,120424,8,,Yannick Maden,R,185,GER,28.4,6-4 6-4,3,Q2,104,7,2,57,37,29,7,10,5,7,0,1,63,41,25,12,10,7,11,159,352,134,415
1986-227,Neu Ulm CH,Clay,32,C,19860721,258,101500,,,Christian Saceanu,R,190,GER,18.0,106655,,Q,Branko Horvat,R,,CRO,23.2,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,284,,507,
2014-460,Heilbronn CH,Hard,32,C,20140120,17,104997,1,,Igor Sijsling,R,190,NED,26.4,105539,,,Evgeny Donskoy,R,185,RUS,23.6,6-4 6-4,3,R16,69,5,0,48,31,27,13,10,0,0,1,2,66,36,29,11,10,3,5,73,681,114,493
2009-1683,Sarajevo CH,Hard,32,C,20090323,20,104505,,,Konstantin Kravchuk,R,190,RUS,24.0,104743,,,Kamil Capkovic,R,198,SVK,22.8,5-7 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,293,237,279,251
2018-580,Australian Open,Hard,128,G,20180115,764,105985,,,Darian King,R,188,BAR,25.7,117360,,,Marc Polmans,R,188,AUS,20.7,6-2 7-6(3),3,Q1,89,3,1,68,44,27,11,10,0,4,2,2,66,43,25,8,10,7,13,177,286,311,156
2002-769,Hull CH,Carpet,32,C,20020218,31,103350,,,Denis Golovanov,L,188,RUS,22.8,103157,,,Arvind Parmar,R,193,GBR,23.9,6-4 3-1 RET,3,F,,,,,,,,,,,,,,,,,,,,198,186,200,184
2022-0418,Washington,Hard,64,A,20220801,212,111581,3,,Michael Mmoh,R,188,USA,24.5,106031,,Alt,Raymond Sarmiento,R,178,USA,30.0,6-4 6-2,3,Q1,,8,5,52,33,29,9,9,1,1,2,0,69,49,29,9,9,8,11,162,338,961,10
2001-444,Bratislava CH,Clay,32,C,20011105,25,102344,,,Karol Kucera,R,188,SVK,27.6,101820,,,Marc Rosset,R,201,SUI,30.9,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,112,387,115,370
2017-580,Australian Open,Hard,128,G,20170116,125,106353,,,Pedja Krstin,R,183,SRB,22.3,144645,,,Zdenek Kolar,R,185,CZE,20.2,3-6 6-1 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,215,250,238,220
1997-524,Weiden CH,Clay,32,C,19970609,30,102018,6,,Tamer El Sawy,R,188,EGY,25.3,101688,,,Geoff Grant,R,183,USA,27.3,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,155,286,156,282
1995-589,Quito CH,Clay,32,C,19950626,1,102463,,Q,Lucas Arnold Ker,R,180,ARG,20.7,101897,1,,Fernando Meligeni,L,180,BRA,24.2,3-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,367,77,76,591
2017-0447,Samarkand CH,Clay,32,C,20170515,227,106187,,,Denis Yevseyev,U,,KAZ,23.9,105299,5,,Dzmitry Zhyrmont,U,,BLR,28.2,6-3 6-4,3,Q1,63,2,3,55,24,20,18,10,2,4,1,2,63,32,21,13,9,4,8,746,28,362,128
2005-853,Kosice CH,Clay,32,C,20050606,3,103437,,,Francesco Piccari,R,,ITA,25.7,102239,,,Francisco Costa,R,180,BRA,31.9,1-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,312,112,311,113
1996-883,Santiago CH,Clay,32,C,19961202,30,102644,5,,Franco Squillari,L,183,ARG,21.2,102465,,,Gabriel Silberstein,R,178,CHI,22.1,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,137,326,200,194
2019-0692,Tallahassee CH,Clay,64,C,20190422,274,105948,,,Federico Coria,R,180,ARG,27.1,105166,4,,Peter Polansky,R,180,CAN,30.8,6-3 6-2,3,R32,71,2,1,47,29,20,13,8,1,2,2,3,57,35,21,7,9,2,7,268,167,127,447
2022-0877,Granby CH,Hard,32,C,20220822,282,105649,7,,Cedrik Marcel Stebe,L,183,GER,31.8,200265,,,Ulises Blanch,R,188,USA,24.4,6-7(4) 6-3 6-4,3,R32,139,8,7,90,54,46,17,15,3,4,6,1,96,55,40,21,16,2,6,243,210,333,137
1991-200,Bossonnens CH,Hard,32,C,19911125,15,101337,,,Martin Strelba,R,190,CZE,24.6,101578,,WC,Markus Rackl,L,180,GER,22.7,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,119,316,173,196
2009-6016,Palermo CH,Clay,32,C,20090921,19,104222,,,Nikola Ciric,L,201,SRB,26.1,105014,,Q,Antal Van Der Duim,R,185,NED,22.0,7-6(7) 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,499,69,717,29
1996-244,Amarillo CH,Hard,32,C,19961125,10,101772,,,Andrei Cherkasov,R,180,RUS,26.3,102139,,,Eyal Ran,R,183,ISR,24.0,3-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,149,287,153,283
2017-M006,Indian Wells Masters,Hard,128,M,20170306,123,200282,,WC,Alex De Minaur,R,183,AUS,18.0,104424,24,,Go Soeda,R,178,JPN,32.4,6-3 2-6 6-3,3,Q1,130,7,2,102,61,42,20,13,8,10,1,2,83,47,32,19,13,5,8,262,199,140,413
1999-684,Eisenach CH,Clay,32,C,19990621,16,102179,2,,Antony Dupuis,R,185,FRA,26.3,102382,,,Julian Knowle,L,188,AUT,25.1,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,129,355,222,183
1991-784,Sevilla CH,Clay,32,C,19910624,19,101534,3,,Libor Nemecek,R,168,CZE,22.6,101715,,Q,Jose Antonio Pepe Conde,R,175,ESP,21.2,5-7 6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,189,156,376,48
2022-3503,Rennes CH,Hard,32,C,20220912,248,106290,1,,Filip Peliwo,R,180,CAN,28.6,200006,,,Hugo Pontico,U,,FRA,24.8,6-1 6-1,3,Q1,63,4,4,49,28,22,11,7,4,4,3,5,63,39,20,8,7,4,9,366,122,917,13
2015-6242,Winston-Salem,Hard,48,A,20150823,704,106216,7,,Bjorn Fratangelo,R,183,USA,22.0,126152,,,Ryan Shane,U,193,USA,21.3,6-2 7-6(4),3,Q1,,,,,,,,,,,,,,,,,,,,111,491,1399,3
2013-2273,Orleans CH,Hard,32,C,20130923,16,103566,2,,Michael Llodra,L,190,FRA,33.3,105526,,,Jan Lennard Struff,R,193,GER,23.4,6-4 7-5,3,R32,71,15,3,59,40,37,10,11,1,1,2,4,65,42,31,12,11,3,5,49,889,102,538
2009-3812,Cremona CH,Hard,32,C,20090518,20,105194,,,Nick Lindahl,R,183,AUS,20.7,104171,,,Richard Bloomfield,R,185,GBR,26.0,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,324,187,322,188
2015-7203,Launceston CH,Hard,32,C,20150209,5,105881,,WC,Matthew Barton,R,191,AUS,23.1,106378,3,,Kyle Edmund,R,188,GBR,20.0,3-6 6-3 2-0 RET,3,R32,101,17,0,75,47,33,15,10,8,9,1,1,64,42,28,11,10,3,5,531,62,144,362
1996-234,Belo Horizonte CH,Hard,32,C,19960805,25,101977,1,,Patricio Arnold,R,183,ARG,24.7,101955,,,Luis Herrera,L,170,MEX,24.9,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,183,216,295,116
2013-520,Roland Garros,Clay,128,G,20130527,747,105062,,,Mikhail Kukushkin,R,183,KAZ,25.4,105590,,,Uladzimir Ignatik,R,183,BLR,22.8,7-5 6-1,3,Q1,99,1,0,87,54,32,17,10,5,8,2,7,63,35,21,8,9,5,11,279,162,154,336
1997-85,Rio Grande CH,Clay,32,C,19971110,16,102644,,,Franco Squillari,L,183,ARG,22.2,101897,2,,Fernando Meligeni,L,180,BRA,26.5,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,124,349,68,691
2020-0558,Prostejov CH,Clay,32,C,20200907,284,105841,,,Lorenzo Giustino,R,183,ITA,28.9,123755,,,Daniel Elahi Galan,R,191,COL,24.2,2-6 6-3 6-4,3,R32,146,3,4,113,60,41,26,14,6,9,8,1,82,52,31,19,13,4,7,154,356,148,379
2006-1763,Genova CH,Clay,32,C,20060904,2,104192,,,Marco Crugnola,R,188,ITA,23.2,104206,,Q,Alberto Giraudo,L,,ITA,23.1,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,331,104,504,52
2014-7077,Prague II CH,Clay,32,C,20140804,13,105097,7,,Valery Rudnev,R,,RUS,26.4,106148,,,Roberto Carballes Baena,R,183,ESP,21.3,4-6 7-5 6-2,3,R32,140,0,5,95,65,42,13,15,5,9,0,3,86,45,24,22,15,1,7,214,233,215,233
1978-678,Pasadena CH,Hard,32,C,19781022,260,100496,,,Charles Buzz Strode,R,183,USA,21.1,100421,11,,Jan Norback,R,,SWE,22.6,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2009-3463,Milan CH,Clay,32,C,20090615,8,105643,,Q,Federico Delbonis,L,190,ARG,18.6,103823,6,,Denis Gremelmayr,L,183,GER,27.8,4-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,492,98,151,485
2016-2205,Noumea CH,Hard,32,C,20160104,286,104268,2,,Alejandro Falla,L,185,COL,32.1,106137,,,Tristan Lamasine,R,183,FRA,22.8,6-2 6-2,3,R16,67,2,0,41,30,21,8,8,1,2,2,5,66,42,22,9,8,7,12,122,484,196,253
2021-9188,Little Rock CH,Hard,32,C,20210531,252,208260,,WC,Zachary Svajda,R,175,USA,18.5,106265,3,,Michael Redlicki,L,,USA,27.5,6-2 6-4,3,Q2,68,3,0,45,30,25,11,9,0,0,3,0,59,40,27,6,9,3,6,781,25,370,121
2012-6242,Winston-Salem,Hard,48,A,20120819,720,105404,,,Michael Mcclune,R,188,USA,22.9,105558,8,,Guillaume Rufin,R,188,FRA,22.2,6-2 7-6(2),3,Q2,79,16,0,52,39,33,9,10,0,1,6,3,64,31,22,16,10,1,4,303,146,129,431
2013-637,Champaign CH,Hard,32,C,20131111,30,105815,,,Tennys Sandgren,R,188,USA,22.3,105651,,Q,Daniel Smethurst,U,188,GBR,23.0,7-5 6-3,3,SF,97,8,3,59,38,32,11,11,1,2,4,2,82,47,30,16,10,12,15,235,204,485,73
2000-783,Segovia CH,Hard,32,C,20000731,6,102087,,,Oleg Ogorodov,R,193,UZB,28.0,103162,,,Dejan Petrovic,R,,SRB,22.3,6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,205,172,162,233
2022-9192,Shymkent 2 CH,Clay,32,C,20220516,283,123809,,Q,Ivan Gakhov,L,,RUS,25.5,126340,,,Viktor Durasovic,R,185,NOR,25.1,6-3 3-6 6-3,3,R32,124,7,1,77,44,31,18,13,1,4,5,8,92,41,25,26,14,6,11,400,103,311,159
2023-0784,Seville CH,Clay,32,C,20230904,290,200384,5,,Hugo Gaston,L,173,FRA,22.9,126535,,WC,Carlos Taberner,R,183,ESP,26.0,6-1 6-4,3,R16,95,5,1,52,24,19,14,9,2,4,0,6,56,33,17,7,8,2,7,99,598,291,189
1994-217,Nagoya CH,Hard,32,C,19940418,7,102743,,Q,Ben Ellwood,R,178,AUS,18.0,101709,,,Roland Thornqvist,R,,SWE,24.1,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,404,60,309,97
2016-6572,Anning CH,Clay,32,C,20160425,276,104873,,,Aleksandr Nedovyesov,R,193,KAZ,29.1,144751,,WC,Rigele Te,U,,CHN,18.5,6-2 6-2,3,R32,71,4,0,52,42,32,5,8,2,2,4,4,60,32,18,13,8,10,14,197,279,1088,9
2014-5047,Bangkok CH,Hard,32,C,20140825,1,104424,1,,Go Soeda,R,178,JPN,29.9,106381,,,Temur Ismailov,R,,UZB,19.6,6-3 6-4,3,R32,79,0,4,64,34,24,19,10,5,6,12,1,64,32,22,15,9,5,8,106,554,506,68
2015-6244,Le Gosier CH,Hard,32,C,20150331,24,105530,,Q,Henrique Cunha,L,,BRA,24.8,103657,,,Ivo Klec,R,183,SVK,34.3,7-6(3) 6-2,3,R16,76,3,4,66,39,29,12,10,3,5,5,3,61,37,24,9,10,4,8,341,134,321,145
2012-3468,Penza CH,Hard,32,C,20120716,16,105539,2,,Evgeny Donskoy,R,185,RUS,22.1,106234,,WC,Aslan Karatsev,R,185,RUS,18.8,6-3 6-4,3,R32,103,1,1,77,42,28,21,9,6,6,4,3,69,42,28,11,10,6,9,199,246,754,21
2018-7021,Mestre CH,Clay,32,C,20180521,276,132482,,WC,Liam Caruana,R,178,USA,20.3,106248,,Q,Edoardo Eremin,R,,ITA,24.6,6-2 7-6(5),3,R32,95,3,4,72,30,20,23,10,2,4,5,9,68,33,20,16,10,3,7,418,93,482,73
2000-540,Wimbledon,Grass,128,G,20000626,217,103333,,,Ivo Karlovic,R,208,CRO,21.3,102629,23,,Oscar Burrieza,R,170,ESP,24.9,7-6(6) 7-6(5),3,Q2,,,,,,,,,,,,,,,,,,,,315,93,161,235
2010-407,Rotterdam,Hard,32,A,20100208,711,104219,,,Stephane Bohli,R,185,SUI,26.5,103171,,,Raemon Sluiter,R,185,NED,31.8,5-7 7-5 6-4,3,Q2,146,15,5,98,46,35,30,17,5,8,5,1,107,63,46,19,17,9,13,142,356,197,240
2022-9820,Santa Cruz De La Sierra CH,Clay,32,C,20220321,276,106310,,,Alexander Ritschard,R,,SUI,27.9,134457,,,Nicolas Moreno De Alboran,R,,USA,24.6,6-3 6-1,3,R32,64,4,5,47,25,23,9,8,4,5,1,0,45,31,15,4,8,1,6,231,238,290,163
2006-514,Mexico City CH,Clay,32,C,20060327,8,103181,7,,Jiri Vanek,R,185,CZE,27.9,103746,,WC,Miguel Gallardo Valles,R,,MEX,24.9,6-2 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,108,379,338,93
2019-3627,L'Aquila CH,Clay,64,C,20190819,283,106057,11,,Facundo Mena,R,,ARG,26.9,105691,,,Scott Griekspoor,R,,NED,28.6,7-5 6-2,3,R32,86,7,0,53,32,26,16,10,1,1,1,1,62,33,19,18,10,3,6,271,159,385,92
2000-540,Wimbledon,Grass,128,G,20000626,216,102083,,WC,Nick Gould,R,,GBR,27.9,102154,11,,Marcos Ondruska,R,183,RSA,27.5,6-3 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,955,6,145,263
2008-746,Sao Paulo1 CH,Hard,32,C,20071231,26,103976,3,,Juan Pablo Brzezicki,R,178,ARG,25.7,104440,,WC,Eric Gomes,R,,BRA,23.2,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,107,406,711,23
1999-784,Seville CH,Clay,32,C,19990920,30,102585,,,Sebastian Prieto,R,180,ARG,24.3,102231,,,Alex Calatrava,R,190,ESP,26.2,3-6 7-6(4) 6-4,3,SF,,,,,,,,,,,,,,,,,,,,172,240,182,233
2018-6911,Andria CH,Hard,32,C,20181119,292,104660,5,,Sergiy Stakhovsky,R,193,UKR,32.8,132482,,WC,Liam Caruana,R,178,USA,20.8,6-4 6-0,3,R16,67,7,2,59,38,27,9,8,4,5,2,1,54,37,19,7,8,3,8,140,407,620,45
2011-6232,Singapore CH,Hard,32,C,20110124,26,104098,,,Dmitry Tursunov,R,185,RUS,28.0,104262,,,Flavio Cipolla,R,173,ITA,27.2,5-7 6-3 6-2,3,QF,156,12,5,92,57,38,17,15,3,7,5,6,100,66,38,17,14,14,20,197,263,248,190
2010-3566,Rabat CH,Clay,32,C,20100308,1,105238,1,,Alexandr Dolgopolov,R,180,UKR,21.3,103252,,,Alberto Martin,R,175,ESP,31.5,7-5 6-3,3,R32,83,4,2,70,30,23,20,11,3,5,0,3,68,37,21,16,10,6,10,80,605,130,404
2019-7916,Glasgow CH,Hard,64,C,20190916,291,106368,5,,Ramkumar Ramanathan,R,188,IND,24.8,122298,,,Botic Van De Zandschulp,R,188,NED,23.9,6-4 6-1,3,R16,60,7,1,39,19,17,15,8,0,0,4,3,51,28,19,8,9,1,5,179,285,287,147
2013-6718,Bogota,Hard,28,A,20130715,703,105877,,,Emilio Gomez,R,185,ECU,21.6,123749,,WC,Barlaham Zuluaga Gaviria,R,,COL,17.4,6-3 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,542,54,1740,1
2008-395,Dublin CH,Carpet,32,C,20080630,14,105021,,,Andrew Coelho,L,180,AUS,20.7,104623,,,Josh Goodall,R,188,GBR,22.6,6-3 6-7(3) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,309,117,272,137
1989-749,Rio De Janeiro CH,Hard,32,C,19891113,281,101460,5,,Jose Francisco Altur,L,190,ESP,21.6,101237,,,Danilo Marcelino,R,193,BRA,23.6,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,,119,,191,
2007-60,Barletta CH,Clay,32,C,20070319,27,102381,4,,Werner Eschauer,R,188,AUT,32.8,104926,,,Fabio Fognini,R,178,ITA,19.8,7-6(6) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,110,397,196,201
2016-560,US Open,Hard,128,G,20160829,813,104433,,,Frank Dancevic,R,185,CAN,31.9,105074,,,Ruben Bemelmans,L,183,BEL,28.6,6-4 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,224,242,181,310
1997-589,Quito CH,Clay,32,C,19970714,21,102723,,,Eduardo Medica,R,180,ARG,21.4,101976,6,,Federico Dondo,R,,URU,25.7,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,275,138,257,151
2011-3407,Blumenau CH,Clay,32,C,20110411,22,105487,,,Facundo Bagnis,L,183,ARG,21.1,104644,,,Riccardo Ghedin,R,188,ITA,25.3,6-2 6-2,3,R16,64,6,0,44,32,25,8,8,0,0,0,0,62,45,24,7,8,6,10,178,319,284,168
2007-497,Besancon CH,Hard,32,C,20070219,1,103917,1,,Nicolas Mahut,R,190,FRA,25.0,103726,,,Jean Christophe Faurel,R,175,FRA,25.9,6-7(9) 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,65,570,184,219
2015-7095,Kenitra CH,Clay,32,C,20150914,17,103926,1,,Daniel Munoz de la Nava,L,178,ESP,33.6,105283,,,Gerard Granollers,R,180,ESP,26.6,7-6(6) 6-3,3,R16,,0,3,73,34,24,18,10,5,8,1,0,64,44,28,5,11,1,6,89,589,272,168
2011-6234,Courmayeur CH,Hard,32,C,20110131,5,103917,4,,Nicolas Mahut,R,190,FRA,29.0,104010,,,Dieter Kindlmann,R,183,GER,28.6,7-6(4) 7-6(4),3,R32,94,22,2,67,48,46,13,12,0,0,10,6,100,60,46,22,12,7,7,118,494,272,166
2016-2273,Orleans CH,Hard,32,C,20160926,274,103908,3,,Paul Henri Mathieu,R,185,FRA,34.7,105254,,Q,Nikola Mektic,R,183,CRO,27.7,7-5 1-6 6-2,3,R32,113,6,4,76,29,22,24,14,1,6,8,3,87,47,32,19,13,4,9,68,751,312,155
1989-212,Casablanca CH,Clay,32,C,19890306,277,101329,,,Christer Allgardh,R,190,SWE,22.0,101578,,,Markus Rackl,L,180,GER,20.0,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,145,,164,
2015-773,Bucharest,Clay,28,A,20150420,702,123832,,WC,Bogdan Ionut Apostol,U,,ROU,19.2,105060,,,Aldin Setkic,R,193,BIH,27.3,6-4 6-3,3,Q1,75,5,5,72,45,33,12,9,10,11,2,3,56,43,30,3,10,4,8,1310,5,228,216
2017-3503,Rennes CH,Hard,32,C,20170123,299,126094,,,Andrey Rublev,R,188,RUS,19.2,104882,,PR,Blaz Kavcic,R,188,SLO,29.8,7-6(5) 7-5,3,SF,94,13,1,85,50,41,14,12,6,7,8,3,68,48,39,8,12,2,4,152,383,193,291
2007-580,Australian Open,Hard,128,G,20070115,804,103843,24,,Marco Chiudinelli,R,185,SUI,25.3,103077,8,,Konstantinos Economidis,R,188,GRE,29.2,6-0 6-4,3,Q3,,,,,,,,,,,,,,,,,,,,146,314,117,375
2012-3824,Bordeaux CH,Clay,32,C,20120514,1,104871,1,,Jeremy Chardy,R,188,FRA,25.2,105732,,Q,Pierre Hugues Herbert,R,188,FRA,21.1,4-6 6-4 6-4,3,R32,132,4,6,101,60,49,18,15,4,5,8,5,100,52,41,26,15,5,7,55,834,298,147
2015-438,Moscow,Hard,28,A,20151019,718,104735,5,,Tobias Kamke,R,180,GER,29.4,106053,,,Philip Davydenko,U,183,RUS,23.1,6-1 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,233,214,759,29
1997-511,Bermuda CH,Clay,32,C,19970407,18,102227,7,,Sargis Sargsian,R,180,ARM,23.8,102269,,,Jeff Salzenstein,L,185,USA,23.4,4-6 6-2 3-1 RET,3,R16,,,,,,,,,,,,,,,,,,,,90,528,166,267
2000-589,Quito CH,Clay,32,C,20001030,2,103672,,,Ricardo Mello,L,175,BRA,19.8,103737,,LL,Edgardo Massa,R,180,ARG,19.6,3-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,289,106,445,52
1982-233,Brasilia CH,Clay,32,C,19820809,290,100635,6,,Mark Dickson,R,190,USA,22.6,107298,15,,Javier Restrepo,R,,COL,29.4,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,71,,,
2000-487,Prague CH,Clay,32,C,20000807,22,102720,3,,Tomas Zib,R,178,CZE,24.5,103138,,,Gianluca Luddi,R,,ITA,22.5,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,149,250,256,130
2020-7742,Lisbon CH,Clay,32,C,20201012,292,124186,,,Alexandre Muller,R,183,FRA,23.6,134868,6,,Tallon Griekspoor,R,188,NED,24.2,6-1 0-1 RET,3,R16,46,1,0,25,17,14,3,4,0,0,0,0,28,16,8,5,4,0,2,233,238,144,416
2016-7438,Bangkok CH,Hard,32,C,20160111,275,106358,,,Miki Jankovic,R,,SRB,21.2,126128,,PR,Roman Safiullin,R,185,RUS,18.4,4-6 7-6(6) 7-6(2),3,R32,147,12,7,128,76,60,22,17,7,9,13,9,108,64,51,22,17,2,3,314,158,883,19
